customer_id,order_day,restaurant_id,rest_type,cuisine,order_value,group_size
1004685,95.3,R06078,"Casual Dining, Bar","Goan, Mangalorean, Pizza",1111.5,2
1004685,97.3,R10067,"Takeaway, Delivery","North Indian, Arabian",359.28,2
1004685,103.9,R04147,Quick Bites,"North Indian, Chinese",771.17,2
1004685,108.2,R32048,"Takeaway, Delivery","Seafood, Salad, North Indian, Biryani, Chinese",296.53,2
1004685,108.8,R29199,Quick Bites,North Indian,491.06,2
1004685,115.0,R21210,Cafe,"Cafe, Italian, Mexican, Chinese",667.91,2
1004685,116.4,R34663,"Takeaway, Delivery","North Indian, Chinese, Fast Food",445.14,2
1004685,120.2,R25973,"Dessert Parlor, Cafe","Desserts, Cafe, Italian, Beverages",430.2,2
1004685,122.2,R08485,Quick Bites,"Biryani, South Indian",234.88,2
1004685,124.1,R16495,Quick Bites,Chinese,368.59,2
1004685,128.9,R44364,Quick Bites,"North Indian, Chinese",461.76,2
1004685,131.7,R02621,Quick Bites,"Mangalorean, South Indian, North Indian",310.74,2
1004685,135.6,R43860,Dessert Parlor,"Desserts, Ice Cream, Beverages",496.02,2
1004685,144.5,R33645,Casual Dining,"Chinese, Naga",505.08,2
1004686,9.1,R50741,Food Court,"Biryani, Kebab",196.25,1
1004686,24.2,R39753,Food Court,Momos,369.97,1
1004686,25.5,R11617,Food Court,"Desserts, Beverages",471.78,1
1004686,34.7,R12848,Food Court,"Rolls, Lebanese",211.7,1
1004686,43.3,R29584,Casual Dining,"Chinese, Asian, Seafood",564.4,1
1004686,50.8,R46154,Food Court,"Bakery, Desserts, Beverages",427.28,1
1004686,80.5,R17778,Quick Bites,"North Indian, Juices",134.31,1
1004687,12.3,R00295,Quick Bites,"Street Food, North Indian, South Indian",264.05,1
1004687,27.2,R03999,Quick Bites,"South Indian, Andhra",460.08,1
1004687,33.8,R49644,"Quick Bites, Beverage Shop","North Indian, Healthy Food, Beverages",441.65,1
1004687,39.9,R17011,Quick Bites,Bengali,615.05,1
1004687,72.6,R05072,Quick Bites,"Kerala, South Indian, Seafood, Biryani",376.11,1
1004687,88.2,R26404,Quick Bites,"Rolls, Kebab",290.34,1
1004687,113.2,R26762,Quick Bites,South Indian,252.21,1
1004687,134.3,R45789,Quick Bites,"North Indian, Chinese",310.9,1
1004687,136.9,R13420,"Takeaway, Delivery",North Indian,311.05,1
1004687,141.9,R41886,Beverage Shop,"Beverages, Fast Food",159.18,1
1004687,150.1,R38695,Casual Dining,"Chinese, Continental, North Indian, Mughlai, Steak",348.03,1
1004687,155.8,R09301,Quick Bites,"Mangalorean, North Indian, Chinese, Seafood",318.82,1
1004687,168.2,R40917,Quick Bites,"South Indian, North Indian, Chinese, Fast Food",400.34,1
1004688,4.2,R07373,Quick Bites,"Fast Food, Rolls",270.82,1
1004688,28.8,R34463,Quick Bites,"Rolls, Kebab",298.91,1
1004688,55.0,R26884,Quick Bites,Healthy Food,418.15,1
1004688,66.4,R33795,Quick Bites,"Desserts, Ice Cream, Beverages",345.28,1
1004688,79.1,R47861,"Quick Bites, Bakery","Fast Food, Bakery",148.51,1
1004688,87.8,R19645,Quick Bites,"Hyderabadi, North Indian",384.0,1
1004688,115.7,R42719,Quick Bites,"North Indian, Chinese",426.62,1
1004688,137.4,R25214,Quick Bites,South Indian,193.43,1
1004688,143.1,R32514,Quick Bites,"Arabian, North Indian",930.77,1
1004688,146.0,R08334,Quick Bites,"South Indian, Kerala, Chinese, North Indian",324.68,1
1004688,148.7,R31443,Quick Bites,"North Indian, Biryani, Chinese, Arabian",632.17,1
1004688,162.1,R33348,Dessert Parlor,"Desserts, Beverages",443.66,1
1004689,0.9,R02877,Cafe,"Cafe, Continental, Asian",789.48,2
1004689,4.9,R31809,Cafe,"Cafe, American, Continental, Italian",580.49,2
1004689,14.4,R12525,Cafe,"Cafe, Continental, Italian, Burger, Beverages",1046.38,2
1004689,19.0,R32606,Cafe,"Cafe, Desserts",523.14,2
1004689,27.5,R02508,Cafe,"Cafe, Burger, Continental, Italian, Desserts",521.89,2
1004689,37.9,R33183,Quick Bites,"Biryani, Kebab",209.27,2
1004689,42.2,R17946,Cafe,"Cafe, Beverages, Fast Food",475.18,2
1004689,49.7,R19912,Cafe,"Cafe, Italian, Pizza",775.8,2
1004689,59.8,R22190,Cafe,"Cafe, Beverages",451.93,2
1004689,69.9,R44837,Cafe,"Italian, Fast Food, Burger",690.72,2
1004689,81.8,R08228,Cafe,"Cafe, Continental, Burger",1287.45,2
1004689,88.5,R10957,Cafe,"Cafe, Italian",721.25,2
1004690,13.5,R06035,Fine Dining,North Indian,2894.66,3
1004691,4.4,R02851,Cafe,"Cafe, American, Pizza",336.42,1
1004691,7.2,R34446,Cafe,"Cafe, Continental, Fast Food",938.98,1
1004692,1.2,R32130,Beverage Shop,Beverages,570.33,1
1004692,2.5,R01323,Beverage Shop,Beverages,157.58,1
1004692,6.1,R17611,Beverage Shop,"Beverages, Juices, Ice Cream",74.69,1
1004692,6.8,R47445,Beverage Shop,"Beverages, Ice Cream",169.32,1
1004692,11.0,R00543,Dessert Parlor,Desserts,206.37,1
1004692,12.3,R42090,Quick Bites,North Indian,230.66,1
1004692,12.7,R47076,Beverage Shop,Beverages,160.57,1
1004692,16.4,R40899,Beverage Shop,Beverages,317.12,1
1004692,17.1,R34905,Quick Bites,Continental,281.89,1
1004692,19.3,R09847,Quick Bites,"South Indian, North Indian, Chinese",257.22,1
1004692,20.2,R37562,Quick Bites,South Indian,287.65,1
1004692,21.1,R48836,Beverage Shop,"Beverages, Fast Food",210.17,1
1004692,22.3,R47086,Beverage Shop,"Juices, Beverages",195.37,1
1004692,27.6,R28721,Beverage Shop,Tea,191.1,1
1004692,30.2,R20761,Beverage Shop,"Beverages, Desserts, Ice Cream",555.62,1
1004692,33.9,R03176,Beverage Shop,"Beverages, Desserts",191.53,1
1004692,38.3,R35332,Beverage Shop,"Beverages, Juices",84.47,1
1004692,40.9,R17611,Beverage Shop,"Beverages, Juices, Ice Cream",81.19,1
1004692,42.4,R46778,Beverage Shop,"Juices, Fast Food",164.5,1
1004692,43.6,R26836,Beverage Shop,Tea,174.06,1
1004692,46.3,R01215,Beverage Shop,"Juices, Beverages",244.94,1
1004692,47.2,R26814,Beverage Shop,"Healthy Food, Juices",158.84,1
1004692,48.0,R36060,Beverage Shop,"Beverages, Desserts",241.53,1
1004692,48.3,R07065,Beverage Shop,"Beverages, Bubble Tea, Tea",266.19,1
1004692,49.8,R27780,Quick Bites,"Fast Food, Beverages",511.51,1
1004692,51.7,R34399,Cafe,"Cafe, Desserts",743.29,1
1004692,53.0,R29420,Beverage Shop,"Juices, Fast Food",267.29,1
1004692,54.3,R27014,Beverage Shop,"Fast Food, Beverages",173.92,1
1004692,55.9,R31860,Beverage Shop,"Fast Food, Beverages",208.91,1
1004692,56.4,R00157,Beverage Shop,"Beverages, Juices, Ice Cream",175.54,1
1004692,59.5,R08990,Beverage Shop,"Beverages, Juices, Ice Cream",147.5,1
1004692,62.4,R23963,Beverage Shop,Juices,152.8,1
1004692,63.9,R16112,Beverage Shop,Beverages,360.97,1
1004692,64.6,R14783,Beverage Shop,"Beverages, Juices",148.07,1
1004692,65.2,R40880,Beverage Shop,Juices,151.08,1
1004692,73.6,R22096,Beverage Shop,Beverages,186.65,1
1004692,79.0,R21676,Quick Bites,Bohri,293.87,1
1004692,80.4,R12314,Beverage Shop,"Beverages, Desserts, Ice Cream",382.15,1
1004692,84.9,R26747,Beverage Shop,"Tea, Beverages",201.41,1
1004692,87.5,R03950,Beverage Shop,Beverages,301.12,1
1004692,89.9,R31237,Quick Bites,Kerala,155.62,1
1004692,92.3,R49538,Bakery,"Bakery, Desserts",315.31,1
1004692,94.7,R05818,Beverage Shop,"Beverages, Desserts, Ice Cream",513.71,1
1004692,98.2,R40171,Beverage Shop,"Fast Food, Beverages",396.31,1
1004692,99.1,R26561,Beverage Shop,Beverages,190.06,1
1004693,2.8,R39172,Food Court,Desserts,319.77,3
1004693,8.3,R22471,Casual Dining,"Mangalorean, Seafood, South Indian",722.83,3
1004693,11.2,R50969,Food Court,"Thai, Chinese, Momos",432.74,3
1004693,20.5,R32314,Food Court,"Kerala, South Indian",571.1,3
1004693,26.8,R50665,Food Court,"Chinese, Vietnamese, Desserts",618.57,3
1004693,35.3,R08157,Food Court,North Indian,780.81,3
1004693,39.7,R32239,Casual Dining,"North Indian, Chinese, Assamese",1191.62,3
1004693,41.3,R23748,Food Court,Chinese,398.39,3
1004693,41.9,R16858,"Cafe, Casual Dining","Cafe, Italian, Pizza, Chinese",727.4,3
1004693,42.6,R50858,Food Court,"North Indian, Street Food",812.79,3
1004693,45.4,R49619,Food Court,Biryani,485.58,3
1004694,8.7,R29007,Cafe,"Cafe, Continental, Italian",1574.91,1
1004694,26.6,R03167,Cafe,"Cafe, Italian",840.38,1
1004694,36.4,R22353,Cafe,Cafe,581.71,1
1004694,45.4,R29975,Cafe,"Cafe, Continental, Italian, Burger",950.46,1
1004694,49.1,R05270,Cafe,"Cafe, Fast Food",1311.22,1
1004694,50.6,R19864,Cafe,"Cafe, Continental, Burger",685.92,1
1004694,64.8,R03465,Cafe,"Cafe, Continental, Sandwich, Beverages",1082.78,1
1004694,72.6,R04995,Cafe,Cafe,591.9,1
1004694,78.9,R09213,Cafe,"Cafe, Burger, Italian, Salad",1357.83,1
1004694,105.2,R31798,Cafe,"Cafe, European, Continental",1326.45,1
1004694,109.8,R28120,Cafe,"Cafe, Continental, Italian",1212.66,1
1004694,123.4,R48286,Cafe,"Cafe, Continental, Tea",473.96,1
1004694,132.6,R01259,Cafe,Cafe,897.47,1
1004694,137.6,R02494,Cafe,"Cafe, Continental, Sandwich, Beverages",1025.06,1
1004694,144.7,R49077,Cafe,"Cafe, Fast Food",1560.32,1
1004694,155.3,R18615,Cafe,"Cafe, Continental, Fast Food",528.8,1
1004694,165.3,R34958,Cafe,"Cafe, Burger, Italian, Salad",1239.02,1
1004694,174.8,R16127,Cafe,"Cafe, Burger, Italian, Salad",752.2,1
1004695,11.0,R13531,Quick Bites,North Indian,654.46,1
1004695,26.6,R23680,Quick Bites,"Rajasthani, North Indian",296.95,1
1004695,31.3,R02385,Quick Bites,"North Indian, Bihari",250.07,1
1004695,46.0,R03520,Quick Bites,"South Indian, Chinese",489.2,1
1004695,53.0,R05516,Quick Bites,"Bengali, North Indian",276.1,1
1004695,72.9,R12179,Quick Bites,"Beverages, Fast Food",451.8,1
1004695,75.5,R27344,Quick Bites,"Fast Food, Juices",214.31,1
1004695,104.6,R34751,Quick Bites,"Andhra, Hyderabadi, North Indian",376.06,1
1004695,118.9,R01662,Quick Bites,North Indian,94.57,1
1004695,134.0,R18301,"Dessert Parlor, Cafe","Ice Cream, Cafe, Beverages, Burger, Desserts, Pizza",720.72,1
1004695,135.1,R16087,Quick Bites,"South Indian, North Indian, Chinese, Street Food",163.96,1
1004695,150.7,R44351,Quick Bites,"Fast Food, Burger, Sandwich, Beverages",454.36,1
1004696,10.8,R17195,Casual Dining,"North Indian, Chinese, Continental, Mangalorean",550.5,5
1004696,13.8,R14847,Casual Dining,"North Indian, Chinese, South Indian, Kerala",447.47,5
1004696,24.1,R44824,Casual Dining,"Biryani, North Indian",728.39,5
1004696,33.2,R34841,Casual Dining,North Indian,605.0,5
1004696,35.9,R22915,Casual Dining,"Pizza, Salad",802.6,5
1004696,42.6,R45683,Casual Dining,"Andhra, North Indian, Chinese",675.22,5
1004696,52.5,R32756,Casual Dining,Andhra,505.66,5
1004696,75.9,R05096,Casual Dining,"North Indian, Mughlai, South Indian, Chinese",507.39,5
1004696,82.0,R50486,Casual Dining,"North Indian, Mughlai",962.77,5
1004696,92.8,R13896,Casual Dining,"North Indian, Continental, Mediterranean, Chinese",985.9,5
1004696,109.3,R36360,Casual Dining,"Chinese, Tibetan, North Indian",213.42,5
1004696,120.2,R11755,Casual Dining,"North Indian, Chinese, South Indian",741.1,5
1004696,128.2,R16814,Casual Dining,"American, Modern Indian, Italian, South Indian",613.82,5
1004696,136.7,R23969,Casual Dining,"Biryani, North Indian, Mughlai",353.48,5
1004696,143.6,R42012,Casual Dining,"Continental, Chinese, North Indian, South Indian",745.51,5
1004696,148.3,R31336,Casual Dining,"North Indian, Arabian, Chinese",1159.13,5
1004696,149.7,R44311,Casual Dining,"Hyderabadi, Biryani, North Indian",455.2,5
1004697,6.1,R41950,"Food Court, Quick Bites","Tibetan, Momos",720.21,1
1004697,24.7,R02483,Cafe,"Cafe, Fast Food",316.27,1
1004697,40.9,R12926,Cafe,"Cafe, Continental, Italian, Burger",842.93,1
1004697,47.1,R15826,Cafe,"Cafe, Arabian, Continental, Turkish, Fast Food, Burger, Beverages",469.61,1
1004697,57.5,R04997,Cafe,"Cafe, Continental, Italian",937.92,1
1004697,64.7,R40099,Cafe,"Cafe, Beverages",1277.55,1
1004697,68.5,R22956,Casual Dining,"North Indian, South Indian, Chinese",546.19,1
1004697,96.6,R30617,Cafe,Cafe,495.4,1
1004697,110.5,R26322,Cafe,"Cafe, Continental, Pizza, Salad",559.53,1
1004697,117.1,R31812,Cafe,"Cafe, Continental, Burger, Salad, Healthy Food, Italian",722.39,1
1004697,126.9,R45357,Cafe,"Cafe, Coffee, Continental",333.4,1
1004697,146.7,R38465,Cafe,Cafe,706.65,1
1004697,175.7,R17432,Cafe,Fast Food,267.47,1
1004698,43.7,R28447,Quick Bites,North Indian,479.25,1
1004698,77.6,R17032,Quick Bites,"South Indian, Fast Food",411.43,1
1004698,118.3,R33866,Quick Bites,"North Indian, Chinese",318.13,1
1004699,10.5,R14513,Delivery,Pizza,844.34,1
1004699,28.1,R29352,Delivery,"Biryani, North Indian",721.29,1
1004699,74.1,R19302,Delivery,"North Indian, Mughlai, Fast Food",531.7,1
1004699,103.1,R04072,Delivery,North Indian,419.21,1
1004699,130.1,R15745,Delivery,"Bakery, Desserts",466.46,1
1004700,0.4,R13814,Fine Dining,"North Indian, South Indian, Asian, Italian, Continental",1034.19,2
1004700,4.1,R32703,Casual Dining,"Chinese, Naga",811.87,2
1004700,30.0,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",803.77,2
1004700,61.8,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",513.55,2
1004700,76.4,R09645,Quick Bites,"Biryani, North Indian",340.14,2
1004700,90.9,R42007,Fine Dining,North Indian,2242.38,2
1004700,95.0,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",397.63,2
1004700,105.8,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",483.83,2
1004700,116.2,R16228,Casual Dining,"Kerala, Chinese, Seafood, North Indian",866.33,2
1004700,134.0,R05471,Fine Dining,North Indian,2633.78,2
1004700,145.2,R16051,Quick Bites,"Mangalorean, Chinese, North Indian",262.76,2
1004700,178.6,R00080,Fine Dining,"Seafood, North Indian, Chinese, Andhra, Biryani, Kebab",455.02,2
1004701,21.9,R31888,Quick Bites,"North Indian, Kerala",615.87,2
1004701,106.4,R05287,Casual Dining,"Andhra, South Indian, North Indian",470.51,2
1004701,133.2,R32486,Quick Bites,"North Indian, Biryani",476.27,2
1004701,158.0,R22820,Bakery,"Bakery, Desserts",562.02,2
1004702,13.0,R12194,Cafe,"Cafe, Continental, Fast Food",504.0,1
1004702,33.4,R08279,Cafe,"Cafe, American, Continental, Italian",753.78,1
1004702,61.6,R15052,Cafe,"Cafe, Fast Food, Burger",595.93,1
1004702,119.6,R28182,Cafe,"Cafe, Continental, Burger, Salad, Healthy Food, Italian",701.25,1
1004702,160.6,R08345,Cafe,"Cafe, Sandwich, North Indian, Beverages, Desserts",604.83,1
1004702,163.5,R13925,Cafe,"Cafe, Continental, Thai, Chinese",320.84,1
1004703,29.9,R34600,Casual Dining,"Chinese, Momos",609.46,1
1004703,37.1,R45736,Casual Dining,"Fast Food, North Indian",286.06,1
1004703,48.3,R45081,Casual Dining,"South Indian, North Indian, Chinese, Beverages",474.46,1
1004703,51.3,R37444,Casual Dining,"Healthy Food, North Indian, South Indian",556.04,1
1004703,85.7,R29561,Casual Dining,"North Indian, Kebab",754.94,1
1004703,100.5,R20358,Casual Dining,"North Indian, South Indian, Biryani",651.86,1
1004703,130.5,R09045,Casual Dining,"South Indian, Chinese",273.3,1
1004703,133.0,R28955,Casual Dining,North Indian,923.46,1
1004703,147.3,R02582,Casual Dining,"North Indian, Chinese",799.04,1
1004703,155.6,R36822,Casual Dining,"South Indian, Chinese",474.67,1
1004703,164.0,R40859,Quick Bites,North Indian,353.13,1
1004703,167.5,R21890,Casual Dining,Biryani,391.9,1
1004704,1.2,R46589,Food Court,"North Indian, South Indian, Chinese, Biryani",1148.94,1
1004704,3.7,R50284,Food Court,"Ice Cream, Desserts",551.5,1
1004704,4.4,R15102,Food Court,South Indian,251.02,1
1004704,5.0,R01091,Casual Dining,North Indian,1462.12,1
1004704,5.8,R47410,Food Court,"Desserts, Beverages",546.65,1
1004704,7.3,R11316,Food Court,"Tibetan, Momos",250.72,1
1004704,8.0,R25262,Quick Bites,"Beverages, Fast Food, Bakery",512.49,1
1004704,8.8,R08144,Food Court,"Chinese, Momos",447.47,1
1004704,9.6,R50763,Food Court,"Chinese, Asian",626.23,1
1004704,10.3,R49661,Food Court,"Continental, Fast Food",339.25,1
1004704,10.8,R08773,Quick Bites,"North Indian, South Indian, Chinese, Fast Food",319.93,1
1004704,11.3,R12281,Food Court,"Bakery, Desserts, Beverages",480.39,1
1004704,12.5,R27897,Dessert Parlor,"Ice Cream, Bakery, Desserts",192.48,1
1004704,13.4,R08644,Food Court,"South Indian, Biryani",346.33,1
1004704,13.7,R14886,Cafe,Cafe,782.24,1
1004704,15.0,R40912,Food Court,"Chinese, Momos",670.22,1
1004704,15.8,R21093,Casual Dining,"Chinese, Momos",560.52,1
1004704,17.6,R15528,Food Court,"Tibetan, Momos",403.21,1
1004704,18.7,R07465,Food Court,Arabian,297.57,1
1004704,19.6,R17049,Quick Bites,"Pizza, Fast Food",602.93,1
1004704,21.1,R21575,Food Court,"Cafe, Fast Food, Desserts, Beverages",511.08,1
1004704,21.9,R04338,Food Court,North Indian,543.79,1
1004704,23.7,R39780,Food Court,North Indian,876.77,1
1004704,24.0,R45788,Food Court,"North Indian, Street Food, Pizza, Burger, Sandwich",282.57,1
1004704,24.4,R42564,Food Court,"Desserts, Beverages",699.94,1
1004704,25.2,R07562,Food Court,"Chinese, Momos",532.48,1
1004704,25.6,R50294,Food Court,"Bakery, Desserts, Beverages",367.83,1
1004704,26.5,R43912,Cafe,"Cafe, American, Asian, European, Steak, Salad, Desserts",851.89,1
1004704,27.4,R19247,Food Court,"Cafe, Desserts",550.58,1
1004704,27.5,R39764,Food Court,"North Indian, Lebanese, Rolls",367.73,1
1004704,28.6,R11112,Food Court,"South Indian, Biryani",423.51,1
1004704,29.1,R36570,Food Court,"Kerala, South Indian",555.03,1
1004704,29.4,R34863,Food Court,"Tibetan, Momos",372.7,1
1004704,29.9,R46493,Food Court,South Indian,219.16,1
1004704,31.3,R16998,Quick Bites,"North Indian, Chinese, Biryani, Rolls",327.42,1
1004704,32.4,R45721,Food Court,"North Indian, South Indian, Chinese, Biryani",568.03,1
1004704,33.5,R21575,Food Court,"Cafe, Fast Food, Desserts, Beverages",453.78,1
1004704,35.3,R27118,Food Court,"Kerala, South Indian",517.64,1
1004704,35.9,R46317,Food Court,South Indian,1037.67,1
1004704,37.8,R02744,Food Court,"Cafe, Desserts",522.72,1
1004704,39.1,R09701,"Takeaway, Delivery",North Indian,209.14,1
1004704,39.7,R46317,Food Court,South Indian,598.21,1
1004704,40.2,R07332,Food Court,"Biryani, Kebab",294.94,1
1004704,40.5,R36570,Food Court,"Kerala, South Indian",513.45,1
1004704,42.6,R01285,Food Court,"Street Food, North Indian, Beverages",1079.5,1
1004704,43.9,R05391,Food Court,"South Indian, Street Food",613.0,1
1004704,46.5,R49701,Food Court,North Indian,341.84,1
1004704,47.2,R46527,Food Court,North Indian,893.15,1
1004704,47.8,R23672,Food Court,"Burger, Fast Food",397.52,1
1004704,49.3,R14209,Food Court,"Andhra, Biryani",491.94,1
1004704,50.4,R25213,Food Court,"Continental, North Indian, Chinese, Steak",964.9,1
1004704,51.1,R35598,Casual Dining,"North Indian, Mughlai, Chinese, South Indian",887.01,1
1004704,51.4,R35195,Food Court,"Cafe, Desserts",243.88,1
1004704,53.0,R10320,Casual Dining,"Biryani, Chinese, Mughlai, Fast Food, Kebab",913.92,1
1004704,53.8,R34863,Food Court,"Tibetan, Momos",355.72,1
1004704,54.9,R21571,Food Court,"Cafe, Desserts",550.77,1
1004704,56.0,R15528,Food Court,"Tibetan, Momos",372.68,1
1004704,58.9,R01397,Food Court,"Cafe, Desserts",452.92,1
1004704,60.9,R08144,Food Court,"Chinese, Momos",808.85,1
1004704,61.6,R04413,Food Court,North Indian,487.01,1
1004704,62.6,R19243,Food Court,"Cafe, Fast Food, Desserts, Beverages",637.5,1
1004704,63.6,R49809,Food Court,"North Indian, Street Food",625.72,1
1004704,65.7,R30769,Casual Dining,"North Indian, Kebab",509.1,1
1004704,65.9,R22090,Delivery,"Bakery, Desserts",237.63,1
1004704,66.7,R02205,Food Court,"North Indian, Biryani",315.69,1
1004704,67.4,R05215,Food Court,"Bakery, Desserts, Beverages",544.23,1
1004704,67.8,R12101,Quick Bites,"South Indian, Fast Food",186.35,1
1004704,69.4,R40520,Quick Bites,North Indian,290.71,1
1004704,70.5,R39186,Food Court,"Bakery, Desserts, Beverages",509.8,1
1004704,71.7,R08297,Food Court,"Cafe, Fast Food, Desserts, Beverages",354.82,1
1004704,72.8,R50806,Food Court,South Indian,454.69,1
1004704,74.2,R12924,"Casual Dining, Cafe","Continental, Cafe, Desserts, Salad, Momos",1526.65,1
1004704,75.2,R39276,Food Court,Chinese,357.53,1
1004704,75.6,R33493,Food Court,"Kerala, South Indian",444.98,1
1004704,75.7,R11112,Food Court,"South Indian, Biryani",971.86,1
1004704,76.7,R50740,Food Court,"Andhra, Hyderabadi, Biryani",673.67,1
1004704,77.0,R11592,Delivery,"North Indian, Continental",391.65,1
1004704,77.5,R25857,Casual Dining,"Seafood, South Indian, North Indian",813.99,1
1004704,78.5,R43196,Food Court,"Rolls, Lebanese",361.71,1
1004704,79.5,R25576,Food Court,South Indian,262.99,1
1004704,80.6,R23425,Food Court,"Chinese, Thai",402.99,1
1004704,82.8,R28364,Quick Bites,"Beverages, Fast Food",222.38,1
1004704,83.3,R12281,Food Court,"Bakery, Desserts, Beverages",257.13,1
1004704,84.0,R23740,Delivery,North Indian,761.02,1
1004704,84.6,R50758,Food Court,Pizza,747.72,1
1004704,87.8,R23200,Food Court,"South Indian, Biryani",360.95,1
1004704,88.2,R15209,"Bakery, Kiosk","Bakery, Desserts",670.79,1
1004704,88.3,R03977,Dessert Parlor,"Ice Cream, Desserts",366.54,1
1004704,89.2,R23199,Food Court,"Cafe, Desserts",333.81,1
1004704,89.5,R14744,Food Court,"Bakery, Desserts, Beverages",542.87,1
1004704,91.5,R04467,Food Court,Ice Cream,388.22,1
1004704,92.4,R33493,Food Court,"Kerala, South Indian",467.18,1
1004704,93.7,R46483,Food Court,"North Indian, Chinese, Fast Food, Street Food",442.62,1
1004704,95.5,R49843,Food Court,"Chinese, Vietnamese, Desserts",604.56,1
1004704,97.7,R12902,Quick Bites,"American, Continental",983.9,1
1004704,99.0,R41530,Food Court,"Andhra, North Indian, Chinese, Biryani",667.77,1
1004704,100.3,R49542,Food Court,"Ice Cream, Desserts",361.67,1
1004704,101.3,R14649,Food Court,"Desserts, Beverages",472.68,1
1004704,102.3,R32668,Food Court,"Momos, Fast Food",251.07,1
1004704,102.9,R11617,Food Court,"Desserts, Beverages",378.19,1
1004704,104.0,R16584,Food Court,"Tibetan, Momos",321.73,1
1004704,105.1,R29855,Food Court,"Kerala, South Indian",586.87,1
1004704,106.6,R28935,"Casual Dining, Bar","North Indian, Chinese, Continental, Thai, Salad",1666.28,1
1004704,107.1,R49661,Food Court,"Continental, Fast Food",456.59,1
1004704,108.9,R05769,Food Court,"Bakery, Desserts, Beverages",578.56,1
1004704,111.1,R22506,Food Court,"Italian, Continental",647.47,1
1004704,112.2,R07971,Food Court,Arabian,490.21,1
1004704,114.3,R27039,Food Court,"Momos, Fast Food",143.08,1
1004704,115.2,R17038,Food Court,"Tibetan, Momos",537.93,1
1004704,115.4,R14633,Food Court,"Rolls, Lebanese",253.65,1
1004704,115.9,R41354,Food Court,"Chinese, Momos",364.95,1
1004704,116.3,R29290,Casual Dining,Bengali,572.1,1
1004704,118.1,R02205,Food Court,"North Indian, Biryani",483.74,1
1004704,118.6,R17574,Casual Dining,Kerala,746.52,1
1004704,119.4,R10214,Food Court,"Desserts, Ice Cream",316.9,1
1004704,119.9,R45408,Food Court,North Indian,295.23,1
1004704,121.0,R26041,Food Court,"Tibetan, Momos",523.77,1
1004704,121.4,R36570,Food Court,"Kerala, South Indian",456.84,1
1004704,121.9,R47962,Food Court,"Rolls, Lebanese",509.51,1
1004704,124.3,R50284,Food Court,"Ice Cream, Desserts",534.38,1
1004704,125.1,R07067,Food Court,Biryani,247.73,1
1004704,126.8,R22859,"Bakery, Quick Bites","Desserts, Bakery",737.56,1
1004704,127.2,R15102,Food Court,South Indian,508.43,1
1004704,127.5,R43966,Casual Dining,"North Indian, Fast Food",698.97,1
1004704,128.3,R31921,"Takeaway, Delivery","Biryani, Fast Food, North Indian, Chinese",309.15,1
1004704,128.8,R19243,Food Court,"Cafe, Fast Food, Desserts, Beverages",379.23,1
1004704,129.0,R40769,Food Court,North Indian,373.52,1
1004704,129.7,R11406,"Casual Dining, Pub","North Indian, Chinese, Pizza",641.12,1
1004704,130.0,R39594,Food Court,"Bakery, Desserts, Beverages",481.03,1
1004704,130.9,R07458,Food Court,Pizza,781.48,1
1004704,131.5,R39432,Food Court,"Andhra, South Indian, Hyderabadi",356.33,1
1004704,131.8,R12170,Food Court,"South Indian, Street Food",538.07,1
1004704,133.7,R21222,Food Court,"Cafe, Desserts",348.48,1
1004704,134.0,R21985,Food Court,"South Indian, Biryani",643.45,1
1004704,134.8,R23199,Food Court,"Cafe, Desserts",447.71,1
1004704,135.9,R07862,Food Court,Biryani,404.52,1
1004704,136.8,R28059,Food Court,"Tibetan, Momos",430.1,1
1004704,137.2,R49670,Food Court,"Bakery, Desserts, Beverages",390.26,1
1004704,138.3,R49542,Food Court,"Ice Cream, Desserts",512.1,1
1004704,139.3,R47410,Food Court,"Desserts, Beverages",675.47,1
1004704,140.7,R40109,Casual Dining,"Chinese, Thai",688.64,1
1004704,142.9,R18109,Food Court,Hyderabadi,477.48,1
1004704,143.5,R41401,Food Court,Andhra,306.74,1
1004704,144.0,R21367,Food Court,"Italian, Continental",664.31,1
1004704,144.7,R49706,Food Court,"Biryani, Kebab",281.33,1
1004704,145.6,R39276,Food Court,Chinese,320.17,1
1004704,146.5,R30749,Casual Dining,"Chinese, Tibetan, North Indian",330.52,1
1004704,147.1,R34259,Casual Dining,Oriya,119.2,1
1004704,148.8,R39432,Food Court,"Andhra, South Indian, Hyderabadi",484.75,1
1004704,149.2,R05138,Food Court,"Desserts, Beverages",492.65,1
1004704,150.9,R42574,Food Court,"Bakery, Desserts, Beverages",469.22,1
1004704,152.5,R24325,Dessert Parlor,"Ice Cream, Beverages, Fast Food",1057.29,1
1004704,152.8,R42149,Casual Dining,"Pizza, Italian, Continental, Desserts",517.17,1
1004704,154.3,R41945,Food Court,"Rolls, Lebanese",305.47,1
1004704,154.7,R01935,Casual Dining,"Biryani, North Indian, Chinese",405.97,1
1004704,156.6,R29427,Quick Bites,"Turkish, Rolls",389.7,1
